file,error_category,error_message_excerpt,recommended_action
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-25.test.js,other,"TypeError: (0 , __vite_ssr_import_1__.computeReadinessScore) is not a function",Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-25.test.js,other,"TypeError: (0 , __vite_ssr_import_1__.computeReadinessScore) is not a function",Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-25.test.js,other,"TypeError: (0 , __vite_ssr_import_1__.computeReadinessScore) is not a function",Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-25.test.js,other,"TypeError: (0 , __vite_ssr_import_1__.computeReadinessScore) is not a function",Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-25.test.js,other,"TypeError: (0 , __vite_ssr_import_1__.computeReadinessScore) is not a function",Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-25.test.js,real-assertion-failure,AssertionError: expected true to be false // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-25.test.js,real-assertion-failure,AssertionError: expected true to be false // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-25.test.js,real-assertion-failure,AssertionError: expected true to be false // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,real-assertion-failure,AssertionError: expected 'post-launch-review' to be 'launch-execution' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,real-assertion-failure,AssertionError: expected undefined to be defined,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,real-assertion-failure,"AssertionError: expected { metrics: {}, …(3) } to deeply equal { distribution_channels: [], …(7) }","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,real-assertion-failure,"AssertionError: expected undefined to deeply equal [ 'inactive', 'activating', …(3) ]","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,real-assertion-failure,AssertionError: expected 'undefined' to be 'function' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,real-assertion-failure,AssertionError: expected true to be false // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,real-assertion-failure,AssertionError: expected true to be false // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,real-assertion-failure,AssertionError: expected true to be false // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,real-assertion-failure,AssertionError: expected true to be false // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,real-assertion-failure,AssertionError: expected true to be false // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,other,TypeError: __vite_ssr_import_1__.CHANNEL_STATUSES is not iterable,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,real-assertion-failure,AssertionError: expected true to be false // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,real-assertion-failure,AssertionError: expected true to be false // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,real-assertion-failure,AssertionError: expected true to be false // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,real-assertion-failure,AssertionError: expected true to be false // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,real-assertion-failure,AssertionError: expected true to be false // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,real-assertion-failure,AssertionError: expected true to be false // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,real-assertion-failure,AssertionError: expected true to be false // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,real-assertion-failure,AssertionError: expected true to be false // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,other,"TypeError: (0 , __vite_ssr_import_1__.verifyLaunchAuthorization) is not a function",Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,other,"TypeError: (0 , __vite_ssr_import_1__.verifyLaunchAuthorization) is not a function",Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,other,"TypeError: (0 , __vite_ssr_import_1__.verifyLaunchAuthorization) is not a function",Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,other,"TypeError: (0 , __vite_ssr_import_1__.verifyLaunchAuthorization) is not a function",Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,other,"TypeError: (0 , __vite_ssr_import_1__.verifyLaunchAuthorization) is not a function",Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,other,"TypeError: (0 , __vite_ssr_import_1__.verifyLaunchAuthorization) is not a function",Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,other,"TypeError: (0 , __vite_ssr_import_1__.verifyLaunchAuthorization) is not a function",Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,other,"TypeError: (0 , __vite_ssr_import_1__.verifyLaunchAuthorization) is not a function",Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,other,"TypeError: (0 , __vite_ssr_import_1__.verifyLaunchAuthorization) is not a function",Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,other,"TypeError: (0 , __vite_ssr_import_1__.verifyLaunchAuthorization) is not a function",Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,other,"TypeError: (0 , __vite_ssr_import_1__.verifyLaunchAuthorization) is not a function",Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,real-assertion-failure,AssertionError: expected true to be false // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,real-assertion-failure,AssertionError: expected true to be false // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,real-assertion-failure,AssertionError: expected true to be false // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/stage-26.test.js,real-assertion-failure,AssertionError: expected true to be false // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-zero/chairman-review.test.js,other,TypeError: supabase.from(...).select(...).eq(...).limit is not a function,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-zero/chairman-review.test.js,real-assertion-failure,Error: expected [Function] to throw error including 'Failed to create venture' but got 'supabase.from(...).select(...).eq(...…',"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-zero/gate-thresholds.test.js,real-assertion-failure,AssertionError: expected undefined to be 0.6 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-zero/gate-thresholds.test.js,real-assertion-failure,AssertionError: expected 0.5 to be 0.6 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-zero/gate-thresholds.test.js,real-assertion-failure,AssertionError: expected 0.5 to be 0.6 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-zero/gate-thresholds.test.js,real-assertion-failure,AssertionError: expected undefined to be 0.5 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-zero/gate-thresholds.test.js,real-assertion-failure,AssertionError: expected 'BLOCKED' to be 'PASS' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-zero/gate-thresholds.test.js,real-assertion-failure,AssertionError: expected 'BLOCKED' to be 'FAIL' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-zero/gate-thresholds.test.js,real-assertion-failure,AssertionError: expected 'BLOCKED' to be 'FAIL' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-zero/stage-of-death-predictor.test.js,real-assertion-failure,"AssertionError: expected [ '1', '2', '3', '4', '5', '6', …(20) ] to have a length of 25 but got 26","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/server/routes/stitch-check-curation.test.js,cannot-find-module,Error: Cannot find module '/server/routes/stitch.js' imported from C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/server/routes/stitch-check-curati,Manual triage: import path may reference removed/moved module; check git log for recent deletions.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/server/routes/stitch-check-curation.test.js,cannot-find-module,Error: Cannot find module '/server/routes/stitch.js' imported from C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/server/routes/stitch-check-curati,Manual triage: import path may reference removed/moved module; check git log for recent deletions.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/server/routes/stitch-check-curation.test.js,cannot-find-module,Error: Cannot find module '/server/routes/stitch.js' imported from C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/server/routes/stitch-check-curati,Manual triage: import path may reference removed/moved module; check git log for recent deletions.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/scripts/modules/handoff/gates/dual-generation.test.js,real-assertion-failure,AssertionError: expected 'full' to be 'digest' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/scripts/modules/handoff/gates/dual-generation.test.js,real-assertion-failure,AssertionError: expected 'full' to be 'digest' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/scripts/modules/handoff/gates/dual-generation.test.js,real-assertion-failure,AssertionError: expected 'CLAUDE_CORE.md' to be 'CLAUDE_CORE_DIGEST.md' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/scripts/modules/handoff/gates/dual-generation.test.js,real-assertion-failure,"AssertionError: expected [ 'CLAUDE.md', 'CLAUDE_CORE.md' ] to include 'CLAUDE_DIGEST.md'","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/scripts/modules/handoff/gates/dual-generation.test.js,real-assertion-failure,AssertionError: expected 'CLAUDE_LEAD.md' to be 'CLAUDE_LEAD_DIGEST.md' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/scripts/modules/handoff/gates/dual-generation.test.js,real-assertion-failure,AssertionError: expected 'CLAUDE_PLAN.md' to be 'CLAUDE_PLAN_DIGEST.md' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/scripts/modules/handoff/gates/dual-generation.test.js,real-assertion-failure,AssertionError: expected 9343 to be less than 7523,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/scripts/modules/handoff/gates/dual-generation.test.js,real-assertion-failure,AssertionError: expected 'CLAUDE_PLAN.md' to be 'CLAUDE_PLAN_DIGEST.md' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/scripts/modules/handoff/gates/dual-generation.test.js,real-assertion-failure,AssertionError: expected 'CLAUDE_EXEC.md' to be 'CLAUDE_EXEC_DIGEST.md' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/analysis-steps/stage-07-pricing-strategy.test.js,real-assertion-failure,"AssertionError: expected undefined to deeply equal [ 'freemium', 'subscription', …(4) ]","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/analysis-steps/stage-07-pricing-strategy.test.js,real-assertion-failure,AssertionError: expected undefined to be 'subscription' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/analysis-steps/stage-07-pricing-strategy.test.js,real-assertion-failure,AssertionError: expected undefined to be 'subscription' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/analysis-steps/stage-07-pricing-strategy.test.js,other,TypeError: Cannot read properties of undefined (reading 'gross_margin_pct'),Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/analysis-steps/stage-07-pricing-strategy.test.js,other,TypeError: Cannot read properties of undefined (reading 'gross_margin_pct'),Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/analysis-steps/stage-10-naming-brand.test.js,real-assertion-failure,AssertionError: expected 'Generate a brand naming analysis for …' to contain 'Affordable AI analytics',"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/analysis-steps/stage-11-gtm-tournament.test.js,real-assertion-failure,"AssertionError: expected { tiers: [ { …(7) }, …(2) ], …(11) } to have property ""totalMonthlyBudget""","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/analysis-steps/stage-11-gtm-tournament.test.js,real-assertion-failure,"AssertionError: expected { tiers: [ { …(7) }, …(2) ], …(12) } to have property ""totalMonthlyBudget""","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/analysis-steps/stage-11-gtm.test.js,real-assertion-failure,AssertionError: expected undefined to be 44000 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/analysis-steps/stage-11-gtm.test.js,real-assertion-failure,AssertionError: expected undefined to be 130 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/analysis-steps/stage-11-gtm.test.js,real-assertion-failure,AssertionError: expected undefined to be +0 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/analysis-steps/stage-11-gtm.test.js,real-assertion-failure,"AssertionError: expected { tiers: [ { …(7) }, …(2) ], …(11) } to have property ""totalMonthlyBudget""","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/analysis-steps/stage-12-gtm-sales-eva-keys.test.js,real-assertion-failure,"AssertionError: expected ""vi.fn()"" to be called 1 times, but got 0 times","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/analysis-steps/stage-12-gtm-sales-eva-keys.test.js,real-assertion-failure,"AssertionError: expected ""vi.fn()"" to be called 1 times, but got 0 times","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/analysis-steps/stage-12-gtm-sales-eva-keys.test.js,other,TypeError: Cannot read properties of undefined (reading '1'),Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/stage-templates/analysis-steps/stage-12-sales-logic.test.js,real-assertion-failure,AssertionError: expected 'Generate a sales process definition f…' to contain 'subscription',"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
